["(mi.info LIKE '%n%' OR mi.info LIKE '%h%')", "ci.note IN ('(voice)', '(voice)', '(actors director)', '(voice)', '(adprom manager)')", "cn.country_code = '[fr]'", "it.info = 'countries'", "k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel')", "n.gender = 'm' AND n.name LIKE '%Joe%'", "rt.role = 'actor'", "t.production_year > 1976"],
["(mi.info LIKE '%i%' OR mi.info LIKE '%1%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[gb]'", "it.info = 'release dates'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'f' AND n.name LIKE '%chi%'", "rt.role = 'actress'", "t.production_year > 1973"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%S%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('murder', 'murder', 'murder', 'murder', 'female-nudity')", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year > 1993"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%Fury%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(voice)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'based-on-novel', 'based-on-novel')", "n.gender = 'f' AND n.name LIKE '%D%'", "rt.role = 'actress'", "t.production_year > 2009"],
["(mi.info LIKE '%A%' OR mi.info LIKE '%o%')", "ci.note IN ('(writer)', '(animal coordinator)', '(voice)', '(voice)', '(animal coordinator)')", "cn.country_code = '[fr]'", "it.info = 'genres'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%K%'", "rt.role = 'actor'", "t.production_year > 1998"],
["(mi.info LIKE '%s%' OR mi.info LIKE '%r%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[gb]'", "it.info = 'release dates'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'm' AND n.name LIKE '%Jose%'", "rt.role = 'actor'", "t.production_year > 2005"],
["(mi.info LIKE '%r%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(production assistant)', '(production assistant)', '(voice)', '(voice)')", "cn.country_code = '[sg]'", "it.info = 'genres'", "k.keyword IN ('anal-sex', 'non-fiction', 'number-in-title', 'friendship', 'love')", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year > 2008"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%g%')", "ci.note IN ('(executive producer)', '(producer)', '(producer)', '(uncredited)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%Shaun%'", "rt.role = 'actor'", "t.production_year > 2002"],
["(mi.info LIKE '%Passed%' OR mi.info LIKE '%r%')", "ci.note IN ('(stock librarian)', '(as Sally Whittaker)', '(voice) (uncredited)', '(voice)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('murder', 'murder', 'female-nudity', 'murder', 'murder')", "n.gender = 'm' AND n.name LIKE '%Parker%'", "rt.role = 'actor'", "t.production_year > 1997"],
["(mi.info LIKE '%C%' OR mi.info LIKE '%Black%')", "ci.note IN ('(creator)', '(creator)', '(creator)', '(voice: English version)', '(creator)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('based-on-novel', 'independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel')", "n.gender = 'm' AND n.name LIKE '%Ko%'", "rt.role = 'actor'", "t.production_year > 1994"],
["(mi.info LIKE '%e%' OR mi.info LIKE '%S%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year > 2008"],
["(mi.info LIKE '%OFM%' OR mi.info LIKE '%m%')", "ci.note IN ('(creator)', '(written by)', '(producer)', '(uncredited)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('independent-film', 'based-on-novel', 'based-on-novel', 'independent-film', 'independent-film')", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year > 2004"],
["(mi.info LIKE '%a%' OR mi.info LIKE '%d%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[fr]'", "it.info = 'genres'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'm' AND n.name LIKE '%Joe%'", "rt.role = 'actor'", "t.production_year > 1999"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%r%')", "ci.note IN ('(voice)', '(voice)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[de]'", "it.info = 'genres'", "k.keyword IN ('murder', 'female-nudity', 'murder', 'murder', 'murder')", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year > 2008"],
["(mi.info LIKE '%1%' OR mi.info LIKE '%S%')", "ci.note IN ('(voice)', '(voice: Japanese version)', '(writer)', '(writer)', '(technical director)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'based-on-novel', 'based-on-novel')", "n.gender = 'm' AND n.name LIKE '%Weaver%'", "rt.role = 'actor'", "t.production_year > 1915"],
["(mi.info LIKE '%E%' OR mi.info LIKE '%u%')", "ci.note IN ('(production assistant)', '(uncredited)', '(uncredited)', '(uncredited)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'countries'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'm' AND n.name LIKE '%Brian%'", "rt.role = 'actor'", "t.production_year > 1993"],
["(mi.info LIKE '%and%' OR mi.info LIKE '%r%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'murder')", "n.gender = 'm' AND n.name LIKE '%Thomas%'", "rt.role = 'actor'", "t.production_year > 1982"],
["(mi.info LIKE '%E%' OR mi.info LIKE '%S%')", "ci.note IN ('(production assistant)', '(uncredited)', '(voice)', '(uncredited)', '(uncredited)')", "cn.country_code = '[pl]'", "it.info = 'release dates'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'm' AND n.name LIKE '%Griffin%'", "rt.role = 'actor'", "t.production_year > 1933"],
["(mi.info LIKE '%OFM%' OR mi.info LIKE '%A%')", "ci.note IN ('(as Chief AJ Huffer)', '(executive producer)', '(assistant fight choreographer) (as Francisco Ramirez)', '(written by)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'countries'", "k.keyword IN ('independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel', 'independent-film')", "n.gender = 'm' AND n.name LIKE '%JosÃ©%'", "rt.role = 'actor'", "t.production_year > 1996"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%if%')", "ci.note IN ('(archive footage)', '(uncredited)', '(co-executive producer)', '(uncredited)', '(executive producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('oral-sex', 'love', 'love', 'blood', 'revenge')", "n.gender = 'm' AND n.name LIKE '%Griffin%'", "rt.role = 'actor'", "t.production_year > 1997"],
["(mi.info LIKE '%A%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(producer)')", "cn.country_code = '[gb]'", "it.info = 'release dates'", "k.keyword IN ('sequel', 'nudity', 'anal-sex', 'bare-breasts', 'violence')", "n.gender = 'm' AND n.name LIKE '%Michael%'", "rt.role = 'actor'", "t.production_year > 2006"],
["(mi.info LIKE '%A%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[es]'", "it.info = 'release dates'", "k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'murder', 'female-nudity')", "n.gender = 'm' AND n.name LIKE '%Daniel%'", "rt.role = 'actor'", "t.production_year > 1945"],
["(mi.info LIKE '%what%' OR mi.info LIKE '%r%')", "ci.note IN ('(voice)', '(uncredited)', '(voice)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'm' AND n.name LIKE '%Tony%'", "rt.role = 'actor'", "t.production_year > 1963"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%l%')", "ci.note IN ('(writer)', '(writer)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('dog', 'non-fiction', 'one-word-title', 'husband-wife-relationship', 'dog')", "n.gender = 'm' AND n.name LIKE '%Clark%'", "rt.role = 'actor'", "t.production_year > 1990"],
["(mi.info LIKE '%and%' OR mi.info LIKE '%Spherical%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[gb]'", "it.info = 'release dates'", "k.keyword IN ('murder', 'murder', 'murder', 'murder', 'female-nudity')", "n.gender = 'f' AND n.name LIKE '%Driver%'", "rt.role = 'actress'", "t.production_year > 1986"],
["(mi.info LIKE '%E%' OR mi.info LIKE '%l%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'countries'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%MarÃ­a%'", "rt.role = 'actor'", "t.production_year > 1938"],
["(mi.info LIKE '%t%' OR mi.info LIKE '%C%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'countries'", "k.keyword IN ('murder', 'female-nudity', 'murder', 'murder', 'female-nudity')", "n.gender = 'm' AND n.name LIKE '%Franco%'", "rt.role = 'actor'", "t.production_year > 1986"],
["(mi.info LIKE '%PCS%' OR mi.info LIKE '%M%')", "ci.note IN ('(voice)', '(uncredited)', '(uncredited)', '(production assistant)', '(production assistant)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'f' AND n.name LIKE '%Paul%'", "rt.role = 'actress'", "t.production_year > 2004"],
["(mi.info LIKE '%U%' OR mi.info LIKE '%i%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')", "n.gender = 'm' AND n.name LIKE '%Dane%'", "rt.role = 'actor'", "t.production_year > 2007"],
["(mi.info LIKE '%White%' OR mi.info LIKE '%r%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'countries'", "k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'based-on-novel', 'independent-film')", "n.gender = 'm' AND n.name LIKE '%JosÃ©%'", "rt.role = 'actor'", "t.production_year > 1911"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%Drama%')", "ci.note IN ('(writer)', '(voice)', '(executive producer)', '(executive producer)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year > 1982"],
["(mi.info LIKE '%g%' OR mi.info LIKE '%A%')", "ci.note IN ('(uncredited)', '(producer)', '(production coordinator)', '(archive footage)', '(supervising producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('murder', 'female-nudity', 'murder', 'female-nudity', 'murder')", "n.gender = 'm' AND n.name LIKE '%Donald%'", "rt.role = 'actor'", "t.production_year > 2003"],
["(mi.info LIKE '%mm%' OR mi.info LIKE '%r%')", "ci.note IN ('(uncredited)', '(supervising producer)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'm' AND n.name LIKE '%Danny%'", "rt.role = 'actor'", "t.production_year > 1964"],
["(mi.info LIKE '%OFM%' OR mi.info LIKE '%a%')", "ci.note IN ('(voice)', '(producer)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('blood', 'sequel', 'family-relationships', 'based-on-play', 'bare-breasts')", "n.gender = 'm' AND n.name LIKE '%Armand%'", "rt.role = 'actor'", "t.production_year > 1974"],
["(mi.info LIKE '%A%' OR mi.info LIKE '%a%')", "ci.note IN ('(co-producer)', '(uncredited)', '(co-producer)', '(voice)', '(creator)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%Welker%'", "rt.role = 'actor'", "t.production_year > 1993"],
["(mi.info LIKE '%PFM%' OR mi.info LIKE '%r%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(producer)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('violence', 'revenge', 'bare-chested-male', 'non-fiction', 'violence')", "n.gender = 'm' AND n.name LIKE '%MacFarlane%'", "rt.role = 'actor'", "t.production_year > 2003"],
["(mi.info LIKE '%OFM%' OR mi.info LIKE '%r%')", "ci.note IN ('(creator)', '(creator)', '(co-executive producer)', '(uncredited)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('nudity', 'oral-sex', 'dog', 'violence', 'surrealism')", "n.gender = 'm' AND n.name LIKE '%Amato%'", "rt.role = 'actor'", "t.production_year > 1942"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%r%')", "ci.note IN ('(uncredited)', '(uncredited)', '(production assistant)', '(voice)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%Paul%'", "rt.role = 'actor'", "t.production_year > 2004"],
["(mi.info LIKE '%1%' OR mi.info LIKE '%r%')", "ci.note IN ('(voice)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[de]'", "it.info = 'release dates'", "k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'independent-film', 'based-on-novel')", "n.gender = 'm' AND n.name LIKE '%Joe%'", "rt.role = 'actor'", "t.production_year > 2003"],
["(mi.info LIKE '%White%' OR mi.info LIKE '%s%')", "ci.note IN ('(controller)', '(as Hal Peary)', '(craft service: Cleveland)', '(stand-in: Billy Connolly) (uncredited)', '(uncredited)')", "cn.country_code = '[de]'", "it.info = 'release dates'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%Jeff%'", "rt.role = 'actor'", "t.production_year > 1989"],
["(mi.info LIKE '%A%' OR mi.info LIKE '%l%')", "ci.note IN ('(voice)', '(uncredited)', '(uncredited)', '(voice)', '(voice)')", "cn.country_code = '[fr]'", "it.info = 'release dates'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year > 1888"],
["(mi.info LIKE '%i%' OR mi.info LIKE '%g%')", "ci.note IN ('(producer)', '(co-executive producer)', '(executive producer)', '(uncredited)', '(script supervisor)')", "cn.country_code = '[fr]'", "it.info = 'release dates'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%Smith%'", "rt.role = 'actor'", "t.production_year > 1995"],
["(mi.info LIKE '%White%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'm' AND n.name LIKE '%Trey%'", "rt.role = 'actor'", "t.production_year > 2001"],
["(mi.info LIKE '%33%' OR mi.info LIKE '%S%')", "ci.note IN ('(uncredited)', '(uncredited)', '(co-producer)', '(executive producer)', '(co-producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'female-nudity')", "n.gender = 'm' AND n.name LIKE '%Thomas%'", "rt.role = 'actor'", "t.production_year > 1988"],
["(mi.info LIKE '%E%' OR mi.info LIKE '%l%')", "ci.note IN ('(producer)', '(creator)', '(producer)', '(producer)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year > 1932"],
["(mi.info LIKE '%i%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('love', 'based-on-play', 'non-fiction', 'bare-breasts', 'nudity')", "n.gender = 'm' AND n.name LIKE '%Sara%'", "rt.role = 'actor'", "t.production_year > 1977"],
["(mi.info LIKE '%d%' OR mi.info LIKE '%g%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[de]'", "it.info = 'release dates'", "k.keyword IN ('death', 'sequel', 'revenge', 'family-relationships', 'number-in-title')", "n.gender = 'm' AND n.name LIKE '%Jon%'", "rt.role = 'actor'", "t.production_year > 1979"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%remember%')", "ci.note IN ('(voice)', '(voice)', '(writer)', '(creator)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('female-nudity', 'murder', 'murder', 'female-nudity', 'murder')", "n.gender = 'm' AND n.name LIKE '%Stephen%'", "rt.role = 'actor'", "t.production_year > 1989"],
["(mi.info LIKE '%R%' OR mi.info LIKE '%r%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'm' AND n.name LIKE '%Corday%'", "rt.role = 'actor'", "t.production_year > 2000"],
["(mi.info LIKE '%e%' OR mi.info LIKE '%o%')", "ci.note IN ('(associate producer)', '(written by)', '(producer)', '(production assistant)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'countries'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%John%'", "rt.role = 'actor'", "t.production_year > 1992"],
["(mi.info LIKE '%l%' OR mi.info LIKE '%r%')", "ci.note IN ('(archive footage)', '(writer)', '(writer)', '(writer)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'f' AND n.name LIKE '%Taylor%'", "rt.role = 'actress'", "t.production_year > 1972"],
["(mi.info LIKE '%C%' OR mi.info LIKE '%g%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'f' AND n.name LIKE '%Brien%'", "rt.role = 'actress'", "t.production_year > 1946"],
["(mi.info LIKE '%s%' OR mi.info LIKE '%r%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[fr]'", "it.info = 'genres'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%Frank%'", "rt.role = 'actor'", "t.production_year > 2006"],
["(mi.info LIKE '%A%' OR mi.info LIKE '%USA%')", "ci.note IN ('(written by) (as Gerald Dipego)', '(segment producer) (2004-2006)', '(uncredited)', '(as Romy Shell)', '(also archive footage)')", "cn.country_code = '[us]'", "it.info = 'countries'", "k.keyword IN ('based-on-novel', 'based-on-novel', 'based-on-novel', 'independent-film', 'based-on-novel')", "n.gender = 'm' AND n.name LIKE '%Parker%'", "rt.role = 'actor'", "t.production_year > 2004"],
["(mi.info LIKE '%the%' OR mi.info LIKE '%S%')", "ci.note IN ('(writer)', '(writer)', '(uncredited)', '(production assistant)', '(producer)')", "cn.country_code = '[de]'", "it.info = 'release dates'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'm' AND n.name LIKE '%Joe%'", "rt.role = 'actor'", "t.production_year > 2005"],
["(mi.info LIKE '%l%' OR mi.info LIKE '%r%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[gb]'", "it.info = 'countries'", "k.keyword IN ('based-on-play', 'blood', 'anal-sex', 'non-fiction', 'sequel')", "n.gender = 'm' AND n.name LIKE '%Vincent%'", "rt.role = 'actor'", "t.production_year > 2009"],
["(mi.info LIKE '%h%' OR mi.info LIKE '%85%')", "ci.note IN ('(producer)', '(uncredited)', '(associate producer)', '(writer)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('number-in-title', 'surrealism', 'male-nudity', 'one-word-title', 'sequel')", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year > 2003"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%and%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[de]'", "it.info = 'genres'", "k.keyword IN ('based-on-novel', 'independent-film', 'based-on-novel', 'independent-film', 'based-on-novel')", "n.gender = 'm' AND n.name LIKE '%Frank%'", "rt.role = 'actor'", "t.production_year > 1995"],
["(mi.info LIKE '%A%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[gb]'", "it.info = 'release dates'", "k.keyword IN ('one-word-title', 'father-daughter-relationship', 'oral-sex', 'number-in-title', 'oral-sex')", "n.gender = 'm' AND n.name LIKE '%JosÃ©%'", "rt.role = 'actor'", "t.production_year > 1998"],
["(mi.info LIKE '%s%' OR mi.info LIKE '%A%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel', 'independent-film')", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year > 1905"],
["(mi.info LIKE '%my%' OR mi.info LIKE '%1%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'murder')", "n.gender = 'm' AND n.name LIKE '%Parker%'", "rt.role = 'actor'", "t.production_year > 2007"],
["(mi.info LIKE '%r%' OR mi.info LIKE '%S%')", "ci.note IN ('(voice: English version)', '(executive producer)', '(voice: Japanese version)', '(creator)', '(as Julie Berman)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'f' AND n.name LIKE '%Roger%'", "rt.role = 'actress'", "t.production_year > 1987"],
["(mi.info LIKE '%E%' OR mi.info LIKE '%OFM%')", "ci.note IN ('(uncredited)', '(executive producer)', '(writer)', '(executive producer)', '(writer)')", "cn.country_code = '[fr]'", "it.info = 'release dates'", "k.keyword IN ('non-fiction', 'bare-chested-male', 'death', 'family-relationships', 'revenge')", "n.gender = 'm' AND n.name LIKE '%S%'", "rt.role = 'actor'", "t.production_year > 2008"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%35%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'countries'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "n.gender = 'm' AND n.name LIKE '%Tom%'", "rt.role = 'actor'", "t.production_year > 1999"],
["(mi.info LIKE '%o%' OR mi.info LIKE '%y%')", "ci.note IN ('(as RenÃ© Bontana)', '(adr actor)', '(uncredited)', '(executive producer)', '(marketing: Pixar studio team)')", "cn.country_code = '[de]'", "it.info = 'genres'", "k.keyword IN ('murder', 'murder', 'female-nudity', 'female-nudity', 'female-nudity')", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year > 2005"],
["(mi.info LIKE '%l%' OR mi.info LIKE '%S%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[gb]'", "it.info = 'release dates'", "k.keyword IN ('nudity', 'non-fiction', 'based-on-play', 'bare-chested-male', 'sequel')", "n.gender = 'm' AND n.name LIKE '%D%'", "rt.role = 'actor'", "t.production_year > 1978"],
["(mi.info LIKE '%g%' OR mi.info LIKE '%S%')", "ci.note IN ('(uncredited)', '(voice)', '(voice)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'countries'", "k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'independent-film', 'based-on-novel')", "n.gender = 'm' AND n.name LIKE '%J%'", "rt.role = 'actor'", "t.production_year > 2011"],
["(mi.info LIKE '%day%' OR mi.info LIKE '%r%')", "ci.note IN ('(executive producer) (as Howard W. Koch Jr.)', '(assistant to aaron k. parry)', '(uncredited)', '(chaperone) (as Ben Perkins)', '(program unit: Antenne 2)')", "cn.country_code = '[de]'", "it.info = 'release dates'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "n.gender = 'f' AND n.name LIKE '%Christoph%'", "rt.role = 'actress'", "t.production_year > 1989"],
["(mi.info LIKE '%s%' OR mi.info LIKE '%S%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'female-nudity', 'female-nudity')", "n.gender = 'm' AND n.name LIKE '%Sean%'", "rt.role = 'actor'", "t.production_year > 2001"],
